,driverStandingsId,raceId,driverId,points,position,positionText,wins
30849,67609,950,836,0.0,20,20,0
30850,67610,950,828,0.0,17,17,0
30851,67611,950,8,28.0,5,5,0
30852,67612,950,837,0.0,23,23,0
30853,67613,950,821,0.0,22,22,0
30854,67614,950,4,0.0,18,18,0
30855,67615,950,826,21.0,7,7,0
30856,67616,950,838,1.0,13,13,0
30857,67617,951,3,100.0,1,1,4
30858,67618,951,1,57.0,2,2,0
30859,67619,951,20,33.0,5,5,0
30860,67620,951,817,36.0,4,4,0
30861,67621,951,13,32.0,6,6,0
30862,67622,951,154,22.0,7,7,0
30863,67623,951,807,6.0,13,13,0
30864,67624,951,822,19.0,9,9,0
30865,67625,951,832,4.0,14,14,0
30866,67626,951,830,13.0,10,10,0
30867,67627,951,835,0.0,18,18,0
30868,67628,951,825,6.0,12,12,0
30869,67629,951,815,2.0,15,15,0
30870,67630,951,18,1.0,16,16,0
30871,67631,951,831,0.0,21,21,0
30872,67632,951,836,0.0,20,20,0
30873,67633,951,828,0.0,19,19,0
30874,67634,951,8,43.0,3,3,0
30875,67635,951,837,0.0,23,23,0
30876,67636,951,821,0.0,22,22,0
30877,67637,951,4,8.0,11,11,0
30878,67638,951,826,21.0,8,8,0
30879,67639,951,838,1.0,17,17,0
30880,67640,952,3,100.0,1,1,4
30881,67641,952,1,57.0,3,3,0
30882,67642,952,20,48.0,4,4,0
30883,67643,952,817,48.0,5,5,0
30884,67644,952,13,36.0,7,7,0
30885,67645,952,154,22.0,10,10,0
30886,67646,952,807,6.0,15,15,0
30887,67647,952,822,29.0,8,8,0
30888,67648,952,832,12.0,11,11,0
30889,67649,952,830,38.0,6,6,1
30890,67650,952,835,0.0,18,18,0
30891,67651,952,825,6.0,14,14,0
30892,67652,952,815,8.0,13,13,0
30893,67653,952,18,3.0,16,16,0
30894,67654,952,831,0.0,22,22,0
30895,67655,952,836,0.0,21,21,0
30896,67656,952,828,0.0,20,20,0
30897,67657,952,8,61.0,2,2,0
30898,67658,952,837,0.0,23,23,0
30899,67659,952,821,0.0,19,19,0
30900,67660,952,4,8.0,12,12,0
30901,67661,952,826,22.0,9,9,0
30902,67662,952,838,1.0,17,17,0
30903,67663,953,3,106.0,1,1,4
30904,67664,953,1,82.0,2,2,1
30905,67665,953,20,60.0,5,5,0
30906,67666,953,817,66.0,3,3,0
30907,67667,953,13,37.0,7,7,0
30908,67668,953,154,22.0,11,11,0
30909,67669,953,807,14.0,14,14,0
30910,67670,953,822,29.0,8,8,0
30911,67671,953,832,16.0,13,13,0
30912,67672,953,830,38.0,6,6,1
30913,67673,953,835,0.0,19,19,0
30914,67674,953,825,6.0,15,15,0
30915,67675,953,815,23.0,9,9,0
30916,67676,953,18,5.0,16,16,0
30917,67677,953,831,0.0,22,22,0
30918,67678,953,836,0.0,21,21,0
30919,67679,953,828,0.0,20,20,0
30920,67680,953,8,61.0,4,4,0
30921,67681,953,837,0.0,23,23,0
30922,67682,953,821,0.0,18,18,0
30923,67683,953,4,18.0,12,12,0
30924,67684,953,826,22.0,10,10,0
30925,67685,953,838,1.0,17,17,0
30926,67686,954,3,116.0,1,1,4
30927,67687,954,1,107.0,2,2,2
30928,67688,954,20,78.0,3,3,0
30929,67689,954,817,72.0,4,4,0
30930,67690,954,13,37.0,8,8,0
30931,67691,954,154,22.0,11,11,0
30932,67692,954,807,18.0,13,13,0
30933,67693,954,822,44.0,7,7,0
30934,67694,954,832,18.0,14,14,0
30935,67695,954,830,50.0,6,6,1
30936,67696,954,835,0.0,19,19,0
30937,67697,954,825,6.0,15,15,0
30938,67698,954,815,24.0,9,9,0
30939,67699,954,18,5.0,16,16,0
30940,67700,954,831,0.0,22,22,0
30941,67701,954,836,0.0,21,21,0
30942,67702,954,828,0.0,20,20,0
30943,67703,954,8,69.0,5,5,0
30944,67704,954,837,0.0,23,23,0
30945,67705,954,821,0.0,18,18,0
30946,67706,954,4,18.0,12,12,0
30947,67707,954,826,22.0,10,10,0
30948,67708,954,838,1.0,17,17,0
30949,67733,955,20,96.0,3,3,0
30950,67734,955,817,78.0,5,5,0
30951,67735,955,13,38.0,9,9,0
30952,67736,955,154,22.0,11,11,0
30953,67737,955,807,20.0,12,12,0
30954,67738,955,822,52.0,7,7,0
30955,67739,955,832,18.0,14,14,0
30956,67740,955,830,54.0,6,6,1
30957,67741,955,835,0.0,19,19,0
30958,67742,955,825,6.0,15,15,0
30959,67743,955,815,39.0,8,8,0
30960,67744,955,18,5.0,16,16,0
30961,67745,955,831,0.0,21,21,0
30962,67746,955,836,0.0,22,22,0
30963,67747,955,828,0.0,20,20,0
30964,67748,955,8,81.0,4,4,0
30965,67749,955,837,0.0,23,23,0
30966,67750,955,821,0.0,18,18,0
30967,67751,955,4,18.0,13,13,0
30968,67752,955,826,22.0,10,10,0
30969,67753,955,838,1.0,17,17,0
30970,67754,956,3,153.0,1,1,5
30971,67755,956,1,142.0,2,2,3
30972,67756,956,20,96.0,3,3,0
30973,67757,956,817,88.0,5,5,0
30974,67758,956,13,38.0,9,9,0
30975,67759,956,154,28.0,10,10,0
30976,67760,956,807,20.0,13,13,0
30977,67761,956,822,54.0,7,7,0
30978,67762,956,832,22.0,12,12,0
30979,67763,956,830,72.0,6,6,1
30980,67764,956,835,0.0,20,20,0
30981,67765,956,825,6.0,16,16,0
30982,67766,956,815,39.0,8,8,0
30983,67767,956,18,13.0,15,15,0
30984,67768,956,831,0.0,22,22,0
30985,67769,956,836,1.0,17,17,0
30986,67770,956,828,0.0,21,21,0
30987,67771,956,8,96.0,4,4,0
30988,67772,956,837,0.0,23,23,0
30989,67773,956,821,0.0,19,19,0
30990,67774,956,4,18.0,14,14,0
30991,67775,956,826,22.0,11,11,0
30992,67776,956,838,1.0,18,18,0
30993,67777,957,3,168.0,1,1,5
30994,67778,957,1,167.0,2,2,4
30995,67779,957,20,98.0,5,5,0
30996,67780,957,817,100.0,4,4,0
30997,67781,957,13,38.0,9,9,0
30998,67782,957,154,28.0,10,10,0
30999,67783,957,807,26.0,11,11,0
31000,67784,957,822,54.0,7,7,0
31001,67785,957,832,26.0,12,12,0
31002,67786,957,830,90.0,6,6,1
31003,67787,957,835,0.0,20,20,0
31004,67788,957,825,6.0,16,16,0
31005,67789,957,815,47.0,8,8,0
31006,67790,957,18,13.0,15,15,0
31007,67791,957,831,0.0,22,22,0
31008,67792,957,836,1.0,17,17,0
31009,67793,957,828,0.0,21,21,0
31010,67794,957,8,106.0,3,3,0
31011,67795,957,837,0.0,23,23,0
31012,67796,957,821,0.0,19,19,0
31013,67797,957,4,18.0,14,14,0
31014,67798,957,826,23.0,13,13,0
31015,67799,957,838,1.0,18,18,0
31016,67800,958,3,186.0,2,2,5
31017,67801,958,1,192.0,1,1,5
31018,67802,958,20,110.0,5,5,0
31019,67803,958,817,115.0,3,3,0
31020,67804,958,13,38.0,9,9,0
31021,67805,958,154,28.0,11,11,0
31022,67806,958,807,27.0,12,12,0
31023,67807,958,822,56.0,7,7,0
31024,67808,958,832,30.0,10,10,0
31025,67809,958,830,100.0,6,6,1
31026,67810,958,835,0.0,20,20,0
31027,67811,958,825,6.0,16,16,0
31028,67812,958,815,47.0,8,8,0
31029,67813,958,18,13.0,15,15,0
31030,67814,958,831,0.0,22,22,0
31031,67815,958,836,1.0,17,17,0
31032,67816,958,828,0.0,21,21,0
31033,67817,958,8,114.0,4,4,0
31034,67818,958,837,0.0,23,23,0
31035,67819,958,821,0.0,19,19,0
31036,67820,958,4,24.0,13,13,0
31037,67821,958,826,23.0,14,14,0
31038,67822,958,838,1.0,18,18,0
31039,67823,959,3,198.0,2,2,5
31040,67824,959,1,217.0,1,1,6
31041,67825,959,20,120.0,5,5,0
31042,67826,959,817,133.0,3,3,0
31043,67827,959,13,38.0,9,9,0
31044,67828,959,154,28.0,12,12,0
31045,67829,959,807,33.0,10,10,0
31046,67830,959,822,58.0,7,7,0
31047,67831,959,832,30.0,11,11,0
31048,67832,959,830,115.0,6,6,1
31049,67833,959,835,0.0,20,20,0
31050,67834,959,825,6.0,16,16,0
31051,67835,959,815,48.0,8,8,0
31052,67836,959,18,17.0,15,15,0
31053,67837,959,831,0.0,22,22,0
31054,67838,959,836,1.0,17,17,0
31055,67839,959,828,0.0,21,21,0
31056,67840,959,8,122.0,4,4,0
31057,67841,959,837,0.0,23,23,0
31058,67842,959,821,0.0,19,19,0
31059,67843,959,4,24.0,13,13,0
31060,67844,959,826,23.0,14,14,0
31061,67845,959,838,1.0,18,18,0
31062,67846,960,3,223.0,2,2,6
31063,67847,960,1,232.0,1,1,6
31064,67848,960,20,128.0,4,4,0
31065,67849,960,817,151.0,3,3,0
31066,67850,960,13,39.0,10,10,0
31067,67851,960,154,28.0,13,13,0
31068,67852,960,807,45.0,9,9,0
31069,67853,960,822,62.0,7,7,0
31070,67854,960,832,30.0,12,12,0
31071,67855,960,830,115.0,6,6,1
31072,67856,960,835,0.0,20,20,0
31073,67857,960,825,6.0,16,16,0
31074,67858,960,815,58.0,8,8,0
31075,67859,960,18,17.0,15,15,0
31076,67860,960,831,0.0,22,22,0
31077,67861,960,836,1.0,17,17,0
31078,67862,960,828,0.0,21,21,0
31079,67863,960,8,124.0,5,5,0
31080,67864,960,837,0.0,23,23,0
31081,67865,960,821,0.0,19,19,0
31082,67866,960,4,30.0,11,11,0
31083,67867,960,826,23.0,14,14,0
31084,67868,960,838,1.0,18,18,0
31085,67869,960,839,0.0,24,24,0
31086,67870,961,3,248.0,2,2,7
31087,67871,961,1,250.0,1,1,6
31088,67872,961,20,143.0,4,4,0
31089,67873,961,817,161.0,3,3,0
31090,67874,961,13,41.0,10,10,0
31091,67875,961,154,28.0,13,13,0
31092,67876,961,807,46.0,9,9,0
31093,67877,961,822,70.0,7,7,0
31094,67878,961,832,30.0,12,12,0
31095,67879,961,830,121.0,6,6,1
31096,67880,961,835,0.0,20,20,0
31097,67881,961,825,6.0,16,16,0
31098,67882,961,815,62.0,8,8,0
31099,67883,961,18,17.0,15,15,0
31100,67884,961,831,0.0,22,22,0
31101,67885,961,836,1.0,17,17,0
31102,67886,961,828,0.0,21,21,0
31103,67887,961,8,136.0,5,5,0
31104,67888,961,837,0.0,23,23,0
31105,67889,961,821,0.0,19,19,0
31106,67890,961,4,30.0,11,11,0
31107,67891,961,826,23.0,14,14,0
31108,67892,961,838,1.0,18,18,0
31109,67893,961,839,0.0,24,24,0
31110,67894,962,3,273.0,1,1,8
31111,67895,962,1,265.0,2,2,6
31112,67896,962,20,153.0,4,4,0
31113,67897,962,817,179.0,3,3,0
31114,67898,962,13,41.0,10,10,0
31115,67899,962,154,28.0,13,13,0
31116,67900,962,807,46.0,9,9,0
31117,67901,962,822,70.0,7,7,0
31118,67902,962,832,30.0,12,12,0
31119,67903,962,830,129.0,6,6,1
31120,67904,962,835,0.0,20,20,0
31121,67905,962,825,7.0,16,16,0
31122,67906,962,815,66.0,8,8,0
31123,67907,962,18,17.0,15,15,0
31124,67908,962,831,0.0,22,22,0
31125,67909,962,836,1.0,17,17,0
31126,67910,962,828,0.0,21,21,0
31127,67911,962,8,148.0,5,5,0
31128,67912,962,837,0.0,23,23,0
31129,67913,962,821,0.0,19,19,0
31130,67914,962,4,36.0,11,11,0
31131,67915,962,826,25.0,14,14,0
31132,67916,962,838,1.0,18,18,0
31133,67917,962,839,0.0,24,24,0
31134,67918,963,3,288.0,1,1,8
31135,67919,963,1,265.0,2,2,6
31136,67920,963,20,153.0,5,5,0
31137,67921,963,817,204.0,3,3,1
31138,67922,963,13,41.0,11,11,0
31139,67923,963,154,28.0,13,13,0
31140,67924,963,807,50.0,9,9,0
31141,67925,963,822,80.0,7,7,0
31142,67926,963,832,30.0,12,12,0
31143,67927,963,830,147.0,6,6,1
31144,67928,963,835,1.0,17,17,0
31145,67929,963,825,7.0,16,16,0
31146,67930,963,815,74.0,8,8,0
31147,67931,963,18,19.0,15,15,0
31148,67932,963,831,0.0,22,22,0
31149,67933,963,836,1.0,18,18,0
31150,67934,963,828,0.0,21,21,0
31151,67935,963,8,160.0,4,4,0
31152,67936,963,837,0.0,23,23,0
31153,67937,963,821,0.0,20,20,0
31154,67938,963,4,42.0,10,10,0
31155,67939,963,826,25.0,14,14,0
31156,67940,963,838,1.0,19,19,0
31157,67941,963,839,0.0,24,24,0
31158,67942,964,3,313.0,1,1,9
31159,67943,964,1,280.0,2,2,6
31160,67944,964,20,165.0,6,6,0
31161,67945,964,817,212.0,3,3,1
31162,67946,964,13,43.0,10,10,0
31163,67947,964,154,28.0,13,13,0
31164,67948,964,807,54.0,9,9,0
31165,67949,964,822,81.0,7,7,0
31166,67950,964,832,30.0,12,12,0
31167,67951,964,830,165.0,5,5,1
31168,67952,964,835,1.0,17,17,0
31169,67953,964,825,7.0,16,16,0
31170,67954,964,815,80.0,8,8,0
31171,67955,964,18,19.0,15,15,0
31172,67956,964,831,0.0,22,22,0
31173,67957,964,836,1.0,18,18,0
31174,67958,964,828,0.0,21,21,0
31175,67959,964,8,170.0,4,4,0
31176,67960,964,837,0.0,23,23,0
31177,67961,964,821,0.0,20,20,0
31178,67962,964,4,42.0,11,11,0
31179,67963,964,826,25.0,14,14,0
31180,67964,964,838,1.0,19,19,0
31181,67965,964,839,0.0,24,24,0
31182,68061,965,839,0.0,24,24,0
31183,68060,965,838,1.0,19,19,0
31184,68059,965,826,25.0,14,14,0
31185,68058,965,4,52.0,10,10,0
31186,68056,965,837,0.0,23,23,0
31187,68055,965,8,170.0,5,5,0
31188,68054,965,828,0.0,21,21,0
31189,68053,965,836,1.0,18,18,0
31190,68051,965,18,21.0,15,15,0
31191,68050,965,815,84.0,7,7,0
31192,68049,965,825,7.0,16,16,0
31193,68047,965,830,165.0,6,6,1
31194,68046,965,832,38.0,12,12,0
31195,68044,965,807,54.0,9,9,0
31196,68041,965,817,227.0,3,3,1
31197,68048,965,835,1.0,17,17,0
31198,68052,965,831,0.0,22,22,0
31199,68045,965,822,81.0,8,8,0
31200,68057,965,821,0.0,20,20,0
31201,68042,965,13,49.0,11,11,0
31202,68043,965,154,29.0,13,13,0
31203,68039,965,1,305.0,2,2,7
31204,68040,965,20,177.0,4,4,0
31205,68038,965,3,331.0,1,1,9
31206,68080,966,837,0.0,23,23,0
31207,68077,966,836,1.0,18,18,0
31208,68075,966,18,21.0,15,15,0
31209,68110,967,20,197.0,4,4,0
31210,68109,967,1,355.0,2,2,9
31211,68108,967,3,367.0,1,1,9
31212,68085,966,839,0.0,24,24,0
31213,68084,966,838,1.0,19,19,0
31214,68083,966,826,25.0,14,14,0
31215,68082,966,4,52.0,10,10,0
31216,68081,966,821,0.0,20,20,0
31217,68079,966,8,178.0,5,5,0
31218,68078,966,828,0.0,21,21,0
31219,68076,966,831,0.0,22,22,0
31220,68072,966,835,1.0,17,17,0
31221,68073,966,825,7.0,16,16,0
31222,68074,966,815,85.0,7,7,0
31223,68071,966,830,177.0,6,6,1
31224,68070,966,832,38.0,12,12,0
31225,68069,966,822,85.0,8,8,0
31226,68068,966,807,60.0,9,9,0
31227,68067,966,154,29.0,13,13,0
31228,68066,966,13,51.0,11,11,0
31229,68065,966,817,242.0,3,3,1
31230,68064,966,20,187.0,4,4,0
31231,68062,966,3,349.0,1,1,9
31232,68063,966,1,330.0,2,2,8
31233,68111,967,817,246.0,3,3,1
31234,68112,967,13,51.0,11,11,0
31235,68113,967,154,29.0,13,13,0
31236,68114,967,807,66.0,9,9,0
31237,68115,967,822,85.0,8,8,0
31238,68116,967,832,46.0,12,12,0
31239,68117,967,830,192.0,5,5,1
31240,68118,967,835,1.0,18,18,0
31241,68119,967,825,7.0,16,16,0
31242,68120,967,815,97.0,7,7,0
31243,68121,967,18,21.0,15,15,0
31244,68122,967,831,2.0,17,17,0
31245,68123,967,836,1.0,19,19,0
31246,68124,967,828,0.0,22,22,0
31247,68125,967,8,178.0,6,6,0
31248,68126,967,837,0.0,24,24,0
31249,68127,967,821,0.0,21,21,0
31250,68128,967,4,53.0,10,10,0
31251,68129,967,826,25.0,14,14,0
31252,68130,967,838,1.0,20,20,0
31253,68131,967,839,0.0,23,23,0
31254,68132,968,3,385.0,1,1,9
31255,68133,968,1,380.0,2,2,10
31256,68134,968,20,212.0,4,4,0
31257,68135,968,817,256.0,3,3,1
31258,68136,968,13,53.0,11,11,0
31259,68137,968,154,29.0,13,13,0
31260,68138,968,807,72.0,9,9,0
31261,68139,968,822,85.0,8,8,0
31262,68140,968,832,46.0,12,12,0
31263,68141,968,830,204.0,5,5,1
31264,68142,968,835,1.0,18,18,0
31265,68143,968,825,7.0,16,16,0
31266,68144,968,815,101.0,7,7,0
31267,68145,968,18,21.0,15,15,0
31268,68146,968,831,2.0,17,17,0
31269,68147,968,836,1.0,19,19,0
31270,68148,968,828,0.0,22,22,0
31271,68149,968,8,186.0,6,6,0
31272,68150,968,837,0.0,24,24,0
31273,68151,968,821,0.0,21,21,0
31274,68152,968,4,54.0,10,10,0
31275,68153,968,826,25.0,14,14,0
31276,68154,968,838,1.0,20,20,0
31277,68155,968,839,0.0,23,23,0
31278,68161,969,13,8.0,6,6,0
31279,68162,969,815,6.0,7,7,0
31280,68163,969,832,4.0,8,8,0
31281,68164,969,826,2.0,9,9,0
31282,68165,969,839,1.0,10,10,0
31283,68166,969,807,0.0,11,11,0
31284,68167,969,841,0.0,12,12,0
31285,68168,969,838,0.0,13,13,0
31286,68169,969,4,0.0,14,14,0
31287,68170,969,825,0.0,15,15,0
31288,68171,969,840,0.0,16,16,0
31289,68172,969,817,0.0,17,17,0
31290,68173,969,828,0.0,18,18,0
31291,68174,969,835,0.0,19,19,0
31292,68175,969,154,0.0,20,20,0
31293,68176,970,20,43.0,1,1,1
31294,68177,970,1,43.0,2,2,1
31295,68178,970,822,23.0,4,4,0
31296,68179,970,8,22.0,5,5,0
31297,68180,970,830,25.0,3,3,0
31298,68181,970,13,8.0,8,8,0
31299,68182,970,815,8.0,9,9,0
31300,68183,970,832,10.0,7,7,0
31301,68184,970,826,2.0,11,11,0
31302,68185,970,839,2.0,12,12,0
31303,68186,970,807,0.0,13,13,0
31304,68187,970,841,0.0,15,15,0
31305,68188,970,838,0.0,16,16,0
31306,68189,970,4,0.0,19,19,0
31307,68190,970,825,4.0,10,10,0
31308,68191,970,840,0.0,20,20,0
31309,68192,970,817,12.0,6,6,0
31310,68193,970,828,0.0,18,18,0
31311,68194,970,835,0.0,17,17,0
31312,68195,970,154,0.0,14,14,0
31313,68196,971,20,68.0,1,1,2
31314,68197,971,1,61.0,2,2,1
31315,68198,971,822,38.0,3,3,0
31316,68199,971,8,34.0,4,4,0
31317,68200,971,830,25.0,5,5,0
31318,68201,971,13,16.0,7,7,0
31319,68202,971,815,14.0,8,8,0
31320,68203,971,832,10.0,9,9,0
31321,68204,971,826,2.0,14,14,0
31322,68205,971,839,3.0,12,12,0
31323,68206,971,807,2.0,13,13,0
31324,68207,971,841,0.0,16,16,0
31325,68208,971,838,0.0,18,18,0
31326,68209,971,4,0.0,19,19,0
31327,68210,971,825,4.0,11,11,0
31328,68211,971,840,0.0,21,21,0
31329,68212,971,817,22.0,6,6,0
31330,68213,971,828,0.0,20,20,0
31331,68214,971,835,0.0,17,17,0
31332,68215,971,154,4.0,10,10,0
31333,68216,971,836,0.0,15,15,0
31334,68217,972,20,86.0,1,1,2
31335,68218,972,1,73.0,2,2,1
31336,68219,972,822,63.0,3,3,1
31337,68220,972,8,49.0,4,4,0
31338,68221,972,830,35.0,5,5,0
31339,68222,972,13,18.0,8,8,0
31340,68223,972,815,22.0,7,7,0
31341,68224,972,832,11.0,9,9,0
31342,68225,972,826,2.0,14,14,0
31343,68226,972,839,9.0,10,10,0
31344,68227,972,807,6.0,11,11,0
31345,68228,972,841,0.0,17,17,0
31346,68229,972,838,0.0,19,19,0
31347,68230,972,4,0.0,20,20,0
31348,68231,972,825,4.0,13,13,0
31349,68232,972,840,0.0,16,16,0
31350,68233,972,817,22.0,6,6,0
31351,68234,972,828,0.0,21,21,0
31352,68235,972,835,0.0,18,18,0
31353,68236,972,154,4.0,12,12,0
31354,68237,972,836,0.0,15,15,0
31355,68238,973,20,104.0,1,1,2
31356,68239,973,1,98.0,2,2,2
31357,68240,973,822,63.0,3,3,1
31358,68241,973,8,49.0,4,4,0
31359,68242,973,830,35.0,6,6,0
31360,68243,973,13,18.0,9,9,0
31361,68244,973,815,34.0,7,7,0
31362,68245,973,832,17.0,10,10,0
31363,68246,973,826,4.0,15,15,0
31364,68247,973,839,19.0,8,8,0
31365,68248,973,807,14.0,11,11,0
31366,68249,973,841,0.0,19,19,0
31367,68250,973,838,0.0,21,21,0
31368,68251,973,4,0.0,18,18,0
31369,68252,973,825,4.0,14,14,0
31370,68253,973,840,0.0,17,17,0
31371,68254,973,817,37.0,5,5,0
31372,68255,973,828,0.0,16,16,0
31373,68256,973,835,0.0,20,20,0
31374,68257,973,154,5.0,12,12,0
31375,68258,973,836,4.0,13,13,0
31376,68259,974,20,129.0,1,1,3
31377,68260,974,1,104.0,2,2,2
31378,68261,974,822,75.0,3,3,1
31379,68262,974,8,67.0,4,4,0
31380,68263,974,830,45.0,6,6,0
31381,68264,974,13,20.0,9,9,0
31382,68265,974,815,34.0,7,7,0
31383,68266,974,832,25.0,8,8,0
31384,68267,974,826,4.0,15,15,0
31385,68268,974,839,19.0,10,10,0
31386,68269,974,807,14.0,11,11,0
31387,68270,974,841,0.0,20,20,0
31388,68271,974,838,0.0,21,21,0
31389,68272,974,4,0.0,19,19,0
31390,68273,974,825,5.0,13,13,0
31391,68274,974,840,0.0,18,18,0
31392,68275,974,817,52.0,5,5,0
31393,68276,974,828,0.0,17,17,0
31394,68277,974,835,0.0,16,16,0
31395,68278,974,154,9.0,12,12,0
31396,68279,974,836,4.0,14,14,0
31397,68280,974,18,0.0,22,22,0
31398,68281,975,20,141.0,1,1,3
31399,68282,975,1,129.0,2,2,3
31400,68283,975,822,93.0,3,3,1
31401,68284,975,8,73.0,4,4,0
31402,68285,975,830,45.0,6,6,0
31403,68286,975,13,20.0,10,10,0
31404,68287,975,815,44.0,7,7,0
31405,68288,975,832,25.0,9,9,0
31406,68289,975,826,4.0,15,15,0
31407,68290,975,839,27.0,8,8,0
31408,68291,975,807,18.0,11,11,0
31409,68292,975,841,0.0,20,20,0
31410,68293,975,838,0.0,21,21,0
31411,68294,975,4,0.0,19,19,0
31412,68295,975,825,5.0,13,13,0
31413,68296,975,840,2.0,16,16,0
31414,68297,975,817,67.0,5,5,0
31415,68298,975,828,0.0,18,18,0
31416,68299,975,835,0.0,17,17,0
31417,68300,975,154,10.0,12,12,0
31418,68301,975,836,4.0,14,14,0
31419,68302,975,18,0.0,22,22,0
31420,68303,976,20,153.0,1,1,3
31421,68304,976,1,139.0,2,2,3
31422,68305,976,822,111.0,3,3,1
31423,68306,976,8,73.0,5,5,0
31424,68307,976,830,45.0,6,6,0
31425,68308,976,13,20.0,10,10,0
31426,68309,976,815,44.0,7,7,0
31427,68310,976,832,29.0,9,9,0
31428,68311,976,826,4.0,16,16,0
31429,68312,976,839,35.0,8,8,0
31430,68313,976,807,18.0,11,11,0
31431,68314,976,841,0.0,21,21,0
31432,68315,976,838,0.0,20,20,0
31433,68316,976,4,2.0,17,17,0
31434,68317,976,825,11.0,13,13,0
31435,68318,976,840,17.0,12,12,0
31436,68319,976,817,92.0,4,4,1
31437,68320,976,828,0.0,19,19,0
31438,68321,976,835,0.0,18,18,0
31439,68322,976,154,10.0,14,14,0
31440,68323,976,836,5.0,15,15,0
31441,68324,976,18,0.0,22,22,0
31442,68325,977,20,171.0,1,1,3
31443,68326,977,1,151.0,2,2,3
31444,68327,977,822,136.0,3,3,2
31445,68328,977,8,83.0,5,5,0
31446,68329,977,830,45.0,7,7,0
31447,68330,977,13,22.0,10,10,0
31448,68331,977,815,50.0,6,6,0
31449,68332,977,832,29.0,9,9,0
31450,68333,977,826,4.0,16,16,0
31451,68334,977,839,39.0,8,8,0
31452,68335,977,807,18.0,12,12,0
31453,68336,977,841,0.0,21,21,0
31454,68337,977,838,0.0,20,20,0
31455,68338,977,4,2.0,17,17,0
31456,68339,977,825,11.0,14,14,0
31457,68340,977,840,18.0,11,11,0
31458,68341,977,817,107.0,4,4,1
31459,68342,977,828,0.0,19,19,0
31460,68343,977,835,0.0,18,18,0
31461,68344,977,154,18.0,13,13,0
31462,68345,977,836,5.0,15,15,0
31463,68346,977,18,0.0,22,22,0
31464,68347,978,20,177.0,1,1,3
31465,68348,978,1,176.0,2,2,4
31466,68349,978,822,154.0,3,3,2
31467,68350,978,8,98.0,5,5,0
31468,68351,978,830,57.0,6,6,0
31469,68352,978,13,23.0,11,11,0
31470,68353,978,815,52.0,7,7,0
31471,68354,978,832,29.0,9,9,0
31472,68355,978,826,4.0,16,16,0
31473,68356,978,839,43.0,8,8,0
31474,68357,978,807,26.0,10,10,0
31475,68358,978,841,0.0,21,21,0
31476,68359,978,838,0.0,20,20,0
31477,68360,978,4,2.0,17,17,0
31478,68361,978,825,11.0,14,14,0
31479,68362,978,840,18.0,12,12,0
31480,68363,978,817,117.0,4,4,1
31481,68364,978,828,0.0,19,19,0
31482,68365,978,835,0.0,18,18,0
31483,68366,978,154,18.0,13,13,0
31484,68367,978,836,5.0,15,15,0
31485,68368,978,18,0.0,22,22,0
31486,68369,979,20,202.0,1,1,4
31487,68370,979,1,188.0,2,2,4
31488,68371,979,822,169.0,3,3,2
31489,68372,979,8,116.0,5,5,0
31490,68373,979,830,67.0,6,6,0
31491,68374,979,13,23.0,11,11,0
31492,68375,979,815,56.0,7,7,0
31493,68376,979,832,35.0,9,9,0
31494,68377,979,826,4.0,17,17,0
31495,68378,979,839,45.0,8,8,0
31496,68379,979,807,26.0,10,10,0
31497,68380,979,841,0.0,21,21,0
31498,68381,979,838,1.0,18,18,0
31499,68382,979,4,10.0,15,15,0
31500,68383,979,825,11.0,14,14,0
31501,68384,979,840,18.0,12,12,0
31502,68385,979,817,117.0,4,4,1
31503,68386,979,828,0.0,20,20,0
31504,68387,979,835,0.0,19,19,0
31505,68388,979,154,18.0,13,13,0
31506,68389,979,836,5.0,16,16,0
31507,68390,979,18,0.0,22,22,0
31508,68391,979,814,0.0,23,23,0
31509,68392,980,20,220.0,1,1,4
31510,68393,980,1,213.0,2,2,5
31511,68394,980,822,179.0,3,3,2
31512,68395,980,8,128.0,5,5,0
31513,68396,980,830,67.0,6,6,0
31514,68397,980,13,27.0,11,11,0
31515,68398,980,815,56.0,7,7,0
31516,68399,980,832,36.0,9,9,0
31517,68400,980,826,4.0,17,17,0
31518,68401,980,839,47.0,8,8,0
31519,68402,980,807,34.0,10,10,0
31520,68403,980,841,0.0,21,21,0
31521,68404,980,838,1.0,18,18,0
31522,68405,980,4,10.0,15,15,0
31523,68406,980,825,11.0,14,14,0
31524,68407,980,840,18.0,13,13,0
31525,68408,980,817,132.0,4,4,1
31526,68409,980,828,0.0,20,20,0
31527,68410,980,835,0.0,19,19,0
31528,68411,980,154,24.0,12,12,0
31529,68412,980,836,5.0,16,16,0
31530,68413,980,18,0.0,22,22,0
31531,68414,980,814,0.0,23,23,0
31532,68415,981,20,235.0,2,2,4
31533,68416,981,1,238.0,1,1,6
31534,68417,981,822,197.0,3,3,2
31535,68418,981,8,138.0,5,5,0
31536,68419,981,830,68.0,6,6,0
31537,68420,981,13,31.0,11,11,0
31538,68421,981,815,58.0,7,7,0
31539,68422,981,832,36.0,9,9,0
31540,68423,981,826,4.0,17,17,0
31541,68424,981,839,55.0,8,8,0
31542,68425,981,807,34.0,10,10,0
31543,68426,981,841,0.0,21,21,0
31544,68427,981,838,1.0,18,18,0
31545,68428,981,4,10.0,15,15,0
31546,68429,981,825,11.0,14,14,0
